annotation_example,case,author,doc_id,snippet
38,snippet_same_author_diff_doc_dev_out,Gumar_483,00587,"جلست قوت وهي متوتره حييييل ...التفت ليها عتاب وهو مبتسم ورجع يتمدد ويحط راسه على رجلها
عتاب:لو اننا نمسي اهنيا كل يوووم مهب احسن
ارتجفت قوت وحاولت توقف لاكنه مسكها
عتاب:تعااالي اهنيا
ناظرته بخوووف...اعتدل جالس وناظرها
عتاب:وش فيييج ياحبة عيييني
"
38,snippet_diff_author_diff_corpus_dev_in,Hindawi_7,81709058,"– هل أستطيع أن ألقاهما؟
– عندما تحب.
– من بكرة إن أمكن.
– أنا لا أروح لأحد منهما ولكن الأسبوع لا يمر إلا ويزورني واحد منهما أو الاثنان.
– عظيم! قلتِ حسنين يحب الفلوس.
– أكثر من الحياة.
–
"
38,snippet_same_author_same_doc,Gumar_483,01158,"تم فاتح عيونه وثمه ايحاول يستوعب
مي وهيه منزله راسها تحت:الحمدلله على السلامه
مروان وهو يرجع ورا وريله تدخل في الزباله الي وراه ويتوهق ابها:هااه الله الله الله ايسلمج ..انا انا
والتفت متوهق بالزباله الي ماطاعت اتفج من ريله وهو
"
38,snippet_diff_author_same_corpus_dev_out,Gumar_248,00669,"هههههههههههههههههههههههههههه
ههههههههههههه يا حليلها هالبنت ما تغير حركاتها
ابتسمت بغيض الحين هذا اللي طلع معها قاعده تضحك على حركات بنتها الغبية
باستني معليش جمانة حبيبتي أدري فيها داليا بس تعرفين هي تحب وافي مره وغيرانة شوي
هزيت راسي اييه وبداخلي
"
38,snippet_same_author_diff_doc_dev_in,Gumar_483,00586,"ليث قرب منها اكثر ومسك وجهها :نا ظرييييني انا وش سويييت ليج هاااه نسيتس انتي الي سويتييه فيه ..نسيييتي
ورفع عنها يده وخلع ثوووبه
ليث:ناااظري اهنيا ناااظري من الي سوا ذا هاااه من؟؟.... وش صااارلج ؟وش الي خلاااااج ضعيييفه كذا؟
"
38,snippet_diff_author_same_corpus_dev_in,Gumar_230,00497,"الكل :. باي
اسرء:. بنااااات بكرة العصر بروح مع الجدي المزرعه تجو ولا لا
شهد :. انا جاااايهـ
عهد:. وانا كماانت
اسراء:. وانتي ياحنو
حنين:. لا حنان يوم الاربعاء الصباح جايه من الشرقيه ابغى اجلس معاها واجي العصر معاهم
اسراء:.
"
38,snippet_diff_author_diff_corpus_dev_out,Hindawi_99,96404636,"قال الطبيب الصديق: جئت إلى هذه البلاد «إنجلترا» يحدوني الأمل أني لا شك واجدٌ عند أساطين الطب ما يستثير مني العجَب والإعجاب، فإذا بالأساطين لا يكادون يُسمِعونني في الطب جديدًا؛ أفنحن بعد ذلك مُصدِّقون لما يُذيعه المُعجَبون بهذه البلاد وأصحابها؟
"
4,main,Hindawi_10,46486938,"أنا وأنت لا تعنينا السياسة الجوفاء، إنَّ السياسة كالنار تدفئك مجالسًا وتحرقك ملابسًا، فتمتَّع بمنظر ألسنتها المندلقة من فم موقدها الشَّبِق. إنَّ ثرثرتها ناعمة مغرية، ولكنها كالحبِّ تكوي وتَحرق، فحذارِ أن تمدَّ يدك إليها، فإنها ألسن تلحس ومداعبتها التهام وهضم.
"
4,snippet_same_author_diff_doc_dev_out,Hindawi_10,37520352,"وقد نشر لقاسم أمين كتاب ثالث سمي «كلمات لقاسم بك أمين»، ومن هذه الكلمات قوله: «إن الذي مدحك بما ليس فيك إنما هو مخاطب غيرك.»
تعصب أهل الدين، وغرور أهل العلم هما منشأ الخلاف الظاهر بين الدين والعلم، لا تكمُل
"
4,snippet_diff_author_same_corpus_dev_in,Hindawi_26,38196806,"وأخشى والحزن يفعم قلبي أن يكون ما ظفرنا به من المجد الأدبي ميراثًا تلقيناه عن أجدادنا النبلاء الذين ملأوا الدنيا بالتأليف والتصنيف وجعلوا مصر تاجًا تزدان به هامة اللغة العربية، أخشى أن لا تكون لنا سياسة مرسومة تفكر دائمًا في
"
4,snippet_same_author_same_doc,Hindawi_10,46486938,"وبعدُ، فما المدرسة يا عزيزي؟ قل إنها حبس كما قلنا ولا تستحِ من ذقني، وأنت طرحت نفسك في ذلك الحبس بملء إرادتك، فاعمل إذن مريدًا تكتسب علمًا، وإن كنت لا تريد فمن يعلِّمك. إنَّ الوحي انقطع كما تعلم وتؤمن، والعلم
"
4,snippet_same_author_diff_doc_dev_in,Hindawi_10,82857304,"أسمعت ما قالوا عن السلاح المصري الذي كان في حرب فلسطين يقتل صاحبه لا العدو؟ كذلك هو التعبير القديم، إنه يقتل صاحبه.
فالشعر قبل كل شيء هو صدى النفس، ولا يمكن أن يعبر عن هذا الصدى إلا بلسان صاحبه، إن
"
4,snippet_diff_author_diff_corpus_dev_in,Gumar_248,00311,"صالح عفويا يا قلبي قريب ولا يهمك
لنى حمرت خدودها وغيرت الموضوع صالح عندهم حلويات
صالح ابتسم أكيد ما في مطعم ما فيه تحليه
لنى اها طيب اطلب لي حلا قبل الأكل
صالح نوو أيام سوري
لنى طالعت فيه وليه
"
4,snippet_diff_author_same_corpus_dev_out,Hindawi_37,19028174,"وقال: من يكرهك جنبك شرور محبته.
وقال: من يكفر بي كمن آمن بي، ومن يجهلني يعرفني أكثر، وأنا ما بين الوردة وطائر الطنان، كثيرٌ من التحليق وبعض الرحيق.
وقال لنا: لا يعني أنكم إذا قُتِلتم الآن قد لا تعيشون للأبد.
"
4,snippet_diff_author_diff_corpus_dev_out,Gumar_44,00570,"ما سالتي نفسك ..؟ وتمنعين حالك من الناس وحالتك كل يوم تتدمر علشان منو علشان ماضي انتها وانتي الي تحيينه خلاص اقتليه والناس بتقتله وبتنسااه و انا تغيرت واوعدك اني
بفتح صفحه جديده وانت تكونين الحكم فيها خلنا نربي طفلنا
"
11,main,Hindawi_37,81840925,"أما بقية الكهف فقد نظفت واستأنست ووضعت لها بوابات من الحديد وأقفال صلدة، فقد كانت تريدها نوار سعد لأغراض لم تفصح عنها. ولكني سمعتها ذات مرة تقول: سيأتي يوم يجيء فيه إلى هنا من يبحث عن آثار مايازوكوف؛ فإنه ليس
"
11,snippet_diff_author_same_corpus_dev_out,Hindawi_1,39429258,"فقال بسخرية: بالصدق نطقت.
عند ذاك نتر حسونة السبع ساقَيه المتشابكتَين نحو الأرض وسأله منذرًا: علامَ تعتمد في رجوعك إن لم يكن على عفوي؟
فقال بصوت جهْوري: اعتمادي على الله جل شأنه.
فصاح السبع: اذهب على قدمَيك وإلا ذهبتَ على
"
11,snippet_diff_author_diff_corpus_dev_in,Gumar_248,00668,"رميت شنطتي وأشيائي أول ما خذتني خالتي يلدا وتاله بالأحضان
وحشتوووني
يلدا بحب يا قلبي البيت مو حلو بدونكم
قلت بحيا والله إني من أول تمنيت أكون معكم
راكان مد راسه وأنا مالي سلام
ضحكت أنت أكثر واحد وحشتني وميرا
"
11,snippet_same_author_diff_doc_dev_in,Hindawi_37,26020959,"•••
أول من التحق بالعائدين وينو.
ذلك الشرس، ويقال إن تيم وعده بأن يصبح سائقًا لإحدى الدبابات، سيعلمه قيادة الجيب، وينو يكره الكواكيرو لأنه أهداه لقب «تنقا»، و«تنقا» بلغة اﻟ «لالا» تعني ذا الأذن الواحدة، وذلك شيء لا يمكن أن
"
11,snippet_diff_author_same_corpus_dev_in,Hindawi_72,17919704,"ولا حاجة إلى مراجعة طويلة لإظهار ما في رواية الدكتور زكي مبارك من خطأ لا يحتمل الخلاف؛ فإن سعدًا لم يكن من الرؤساء الذين يدعون إلى المساجد لصلاة الجمعة مع الملك أحمد فؤاد في صحبة حسين رشدي، ولم تكن صلاة
"
11,snippet_same_author_diff_doc_dev_out,Hindawi_37,19028174,"وهي ترد إليه ﺑ: سيدي ابن الإنسان.
والأغرب في الأمر، في النوم، أنهم جميعًا حلموا حلمًا واحدًا، حلمًا شاسعًا وكبيرًا، كان الموكب العظيم ينطلق من المغارة ذاتها، تتقدمه المرايم والنساء الكثيرات اللائي قدمن من نيالا وكاس وزالنجي مؤمنات ومحبات، كان
"
11,snippet_same_author_same_doc,Hindawi_37,81840925,"############################################################
المرسم المفتوح
أكبر كهوف مايازوكوف بجبل المرسم …
أكبر كهوف مايازوكوف بجبل المرسم هو الذي بُني على ارتفاع عشرة أمتار؛ على بوابته نصب الحرية الذي في شكل حدأة ضخمة لها جناحا فراشة وأظافر سيدة، وأيضًا فم امرأة، وبداخل نفس
"
11,snippet_diff_author_diff_corpus_dev_out,Gumar_214,00270,"حمدان: ههههههههههه فديتج يا قلبي إنتي ههههههههههه
جنان وهي تلف عنه: خلاااص فرااج .. زعلت
حمدان وهو يحاوطها من خصرها ويقربها منه .. لدرجه خشومهم تلاامس بعض : أفااا أنا تزعليــــن مني
جنان إنقلبت حمرررررررررره من الإحراج:..........................
ابتسم حمدان: تدرين
"
2,main,Hindawi_6,50357186,"ولم تُجِبْ.
ومرة ثانية ناديتها: سانتي.
وأيضًا لم تُجِبْ.
ومرة ثالثة قلتها، وخرج صوتي متهدجًا يملؤه التأثُّر كمن ينادي على رفيقةِ الصعود إلى جبلٍ حين تتركه فوق القمة وتهبط وحدها السفح، وهي عاجزة عن إيقاف نفسها عن الهبوط، وهو مقيد
"
2,snippet_diff_author_same_corpus_dev_in,Hindawi_73,93085140,"فصاحت: «ولكنى أحبك من الآن!».
وندعهما … فما بقى لنا مقام معهما.
الفصل التاسع عشر
############################################################
حواء والحية
رفعت «جليلة» رأسها قليلا عن الرمل، ونظرت إلى صدرها الذى يعلو ويهبط، وجلدها الذى دبغته الشمس ثم مدت بصرها إلى ساقيها وإلى
"
2,snippet_diff_author_same_corpus_dev_out,Hindawi_37,19028174,"من المتوقع ألا تجد أحدًا هنالك؛ لأن الناس في زمن الحرب أصبحوا لا يبتعدون كثيرًا عن مساكنهم التي هي المدن أو شبه المدن، حفاظًا على حياتهم، وتجنبًا لملاقاة الجنجويد الذين لا يترددون إطلاقًا في قتل من يلتقون به، مدنيًّا كان
"
